RANDOM FOREST
DataTrain length:  3428
DataTest length:  988
Accuracy:  0.97975708502

Report:

             precision    recall  f1-score   support

        pos       0.96      0.97      0.96       163
        neg       1.00      0.97      0.98       316
        neu       0.98      0.99      0.98       509

avg / total       0.98      0.98      0.98       988


Confusion Matrix:

[[158   0   5]
281 - apple just now seeing none of my microsoft office programs work anymore after lion upgrade why  ->  neu
282 - now apple won t let me use credit on itunes unless i have a credit card should have told me when i redeemed the cards sound fair to you  ->  neu
283 - waited in line for nothing fucking genius apple called an app for john not jean stop fucking up my name im not a french boy pcam  ->  neu
284 - i promise this iphone been at battery for the last hours i see you apple  ->  neu
285 - apple the iphone s is great genius  ->  neu
286 - apple would do better to inform customers properly about migrating to icloud many complaints lead to image damage http t co ql zmppo  ->  neu
287 - loving my new iphone s thanks apple for ios  ->  neu
288 - yo apple this update is a disaster  ->  neu
289 - i wish siri could tweet for me apple fix that  ->  neu
290 - for being the inventor of the computer mouse why is it that apple has never made one that is not a complete piece of fucking shit  ->  neg
291 - oh apple steve obviously had nothing to do with iphoto as it s the perfect opposite of insanely great get it fixed please  ->  neu
292 - apple why my tunes no go on my iphone iphone lonely without them silly ios  ->  neu
293 - been mia from twitter but now tweeting from my new apple iphone finallycool notreally well it is i m not stilllearning  ->  neu
294 - speechtrans http t co tw szx on apple app store listed as the best bi directional speech to speech translator posts on twitter  ->  neu
295 - not bad apple sells over million iphones in debut weekend bloomberg http t co avsl ygu smartphone sm rt vinodrad  ->  neu
296 - late show i would have watched but the folks at apple have a jihad against adobe flash plse consider a youtube link in future on ur site  ->  neu
297 - going to the apple store today to get this laptop situation figured out  ->  neu
298 - thanks apple my girlfriend likes siri more than me now  ->  neu
299 - these cos are worth billions apple facebook google amazon and they are battling for consumers http t co wxpch h via fastcompany  ->  neu
300 - bravo apple http t co bgotzj k  ->  neu
301 - apple ripsteve rt davepeck steve jobs and the seven rules of success http t co nlrldwy  ->  neu
302 - bummer my yahoo ipad fantasy football app keeps crashing not sure if it s the app or the new apple ios only two apps running  ->  neu
303 - iphone s in space http t co jinnhvwz this is amazing creative apple your products inspire people to do unbelievable things  ->  neu
304 - lmfao look at the argument i had with siri ijustine apple http t co d vjl si  ->  neu
305 - rt shanmoorthy next year is going to be really interesting in tech as google amazon facebook and apple vie for new growth areas  ->  neu
306 - terrible customer service at los gatos apple why do i have to pay for a bad home button on my iphone  ->  neg
307 - what happened rt xcuntnuggetx never purchasing another item from apple  ->  neg
308 - thank you apple for making my ipad feel like new again with your new ios  ->  neu
309 - too many iphones apple dcoult firstworldproblems http t co ck yffsy  ->  neu
310 - rt mymelange wall to wall people security and a huge line outside just to get in the apple store http t co i khkgjm  ->  neu
311 - twitter ceo points to apple as corporate mentor as ios signups triple http t co gcy iphn  ->  neu
312 - eating apple xdd  ->  neu
313 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co g uof uz pampershelloapps  ->  neu
314 - i love this so much thank you apple http t co ui loezx  ->  neu
315 - apple please put the tab button back in pages for ipad that hold my finger down wait for the insert tab then touch that for the tab smh  ->  neu
316 - need apple help installing new ios on iphone and am stuck on the find my iphone screen i keep clicking next but it doesn t work  ->  neu
317 - by far the worst experience upgrading out of any version of ios apple ios  ->  neu
318 - interesting apple now requires you to have a reservation apple iphone s http t co zzk ftii  ->  neu
319 - rt jamaicanidler lmao i think apple is onto something magical i am dying haha siri suggested where to find whores and where to h  ->  neu
320 - interesting read on war b w apple samsung http t co vt d yi using latter agree lack of innovation but better specs at same price  ->  neu
321 - apple needs to take down the steve jobs tribute and get back to promoting the brand put the cloud on the front page and start explaining  ->  neu
322 - warning if iphone apps spontaneously loose data it might not be the app s fault http t co sesvwwm ios downgrade apple marcoarment  ->  neg
323 - cool apple steve jobs infographic http t co prb yx x mickh timeline history  ->  neu
324 - electricsoup it has to connect to apple to process commands which it is failing to do right now  ->  neg
325 - why doesn t the genius have songs for watch the throne yet huh apple  ->  neu
326 - what do we have to do to get flash on ipad apple please please please change your mind thank you in advance kusi sk peternemcok  ->  neu
327 - is it me or does my iphone run slower since the ios update apple verizon  ->  neu
328 - hey apple if you send me a free iphone any version will do i will publicly and ceremoniously burn my blackberry  ->  neu
329 - apple you have invented a product that actually gets my brother to call my parents when he gets where he s going amazing siri ipod s  ->  neu
330 - de la nada mi iphone se fue a negro y empez a vibrar hubo que resetearlo que onda con ios wtfh apple  ->  neu
331 - wisconsin mommy apple that s terrible i hope you get an apology  ->  neu
332 - how much do apples factories cost asymco http t co gh tvqmo  ->  neu
333 - hailfire irvysan they are then apple happened and snatched siri so they could be douchebags and say it s ours  ->  neu
334 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co xvcch os pampershelloapps  ->  neu
335 - hall pass had me rolling apple bee s lookin for nookie really  ->  neu
336 - hmmmm a lot of siri features don t work in canada location and directions seriously apple come on  ->  neu
337 - on that apple shit hard change my twitter name to ifynest  ->  neu
338 - waiting for jacob fairview apple storeee  ->  neu
339 - this is the first time i ve been unhappy with any apple product disappointed and the internet seems as confused as i am right now  ->  neu
340 - novatyler apple most of mine are gone too not recovered after i saved them b i upgraded my iphone soooo pissed  ->  neu
341 - life was much easier when apple and blackberry were just fruits  ->  neu
342 - apple users get the official kalifornia cavi app on your apple device now on powered by apple download it free http t co hlgnvlrw  ->  neu
343 - so glad that i paid for this apple care protection plan been on hold for over minutes now great customer service not  ->  neu
344 - i m loving this new ios update apple  ->  neu
345 - should be studying doing work but no i m hold with apple hurry the fuck up nopatience  ->  neg
346 - blackberry vs apple iphone  ->  neu
347 - win an apple ipod touch from mommy gaga get the pampers hello world baby memories app http t co eylm pav pampershelloapps  ->  neu
348 - rt bsdalton apple underplayed the power of the ipad via mitchjoel yup socapac  ->  neu
349 - lisa marie shhhh the evil sith lords apple may hear you ha  ->  neg
350 - apple stores to close for one hour on october to watch stevejobs memorial http t co fbjqb ra via to mac tech porchista  ->  neu
351 - not happy with apple right now the upgrade to my itouch took out my itouch and laptop help  ->  neu
352 - lmao rt robynheartz he asked siri where s the hoes at she told him where the nearest escorts were i love apple  ->  neu
353 - rt nansen so this sms full message is known apple issue with new ios update trying restore when all else fail restore  ->  neg
354 - i just told my apple s she was a stupid bitch and her reply was if you insist lol  ->  neu
355 - apple expanded the app store to more than new countries in the december quarter  ->  neu
356 - rt adamnash the takeaway from the apple earnings call even apple needs a new iphone release every months to stay competitive cc  ->  neu
